Run	Assay	Platform	Type	Experiment	Instrument	Isolation_Source	Library	Name	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center	Name	Collection_date	Consent	DATASTORE	filetype	DATASTORE	provider	DATASTORE	region	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	HOST	Lat_Lon	LibraryLayout	LibrarySelection	LibrarySource	Organism	ReleaseDate	Sample	Name	SRA	Study	Isolate					
SRR15884386	AMPLICON	Young_101	400	China	Illumina	NovaSeq	intestinal	fecal	7647985	PRJNA763023	SAMN21421152	Metagenome	or	environmental	4751751	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175222	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Young_101	
SRR15884387	AMPLICON	Young_100	404	China	Illumina	NovaSeq	intestinal	fecal	4305621	PRJNA763023	SAMN21421151	Metagenome	or	environmental	2718484	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175221	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Young_100	
SRR15884388	AMPLICON	yControl_9	406	China	Illumina	NovaSeq	intestinal	fecal	15899085	PRJNA763023	SAMN21421150	Metagenome	or	environmental	8135661	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175220	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_9	
SRR15884389	AMPLICON	yControl_99	408	China	Illumina	NovaSeq	intestinal	fecal	23547689	PRJNA763023	SAMN21421149	Metagenome	or	environmental	8867321	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175219	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_99	
SRR15884390	AMPLICON	yControl_98	406	China	Illumina	NovaSeq	intestinal	fecal	24354597	PRJNA763023	SAMN21421148	Metagenome	or	environmental	7930057	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175218	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_98	
SRR15884391	AMPLICON	yControl_97	420	China	Illumina	NovaSeq	intestinal	fecal	26034615	PRJNA763023	SAMN21421147	Metagenome	or	environmental	8282156	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175217	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_97	
SRR15884392	AMPLICON	oControl_153	415	China	Illumina	NovaSeq	intestinal	fecal	65476715	PRJNA763023	SAMN21420625	Metagenome	or	environmental	21931375	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175216	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	oControl_153	
SRR15884393	AMPLICON	yControl_96	409	China	Illumina	NovaSeq	intestinal	fecal	20532887	PRJNA763023	SAMN21421146	Metagenome	or	environmental	7040356	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175215	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_96	
SRR15884394	AMPLICON	yControl_95	413	China	Illumina	NovaSeq	intestinal	fecal	22426237	PRJNA763023	SAMN21421145	Metagenome	or	environmental	7621149	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175214	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_95	
SRR15884395	AMPLICON	yControl_94	407	China	Illumina	NovaSeq	intestinal	fecal	22427717	PRJNA763023	SAMN21421144	Metagenome	or	environmental	7692201	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175213	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_94	
SRR15884396	AMPLICON	yControl_93	411	China	Illumina	NovaSeq	intestinal	fecal	24144788	PRJNA763023	SAMN21421143	Metagenome	or	environmental	8057992	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175212	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_93	
SRR15884397	AMPLICON	yControl_92	413	China	Illumina	NovaSeq	intestinal	fecal	28642820	PRJNA763023	SAMN21421142	Metagenome	or	environmental	9126605	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175211	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_92	
SRR15884398	AMPLICON	yControl_91	407	China	Illumina	NovaSeq	intestinal	fecal	24793021	PRJNA763023	SAMN21421141	Metagenome	or	environmental	8234568	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175210	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_91	
SRR15884399	AMPLICON	yControl_90	405	China	Illumina	NovaSeq	intestinal	fecal	23958491	PRJNA763023	SAMN21421140	Metagenome	or	environmental	7695844	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175209	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_90	
SRR15884400	AMPLICON	yControl_8	409	China	Illumina	NovaSeq	intestinal	fecal	13043821	PRJNA763023	SAMN21421139	Metagenome	or	environmental	6622765	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175208	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_8	
SRR15884401	AMPLICON	yControl_89	407	China	Illumina	NovaSeq	intestinal	fecal	23002869	PRJNA763023	SAMN21421138	Metagenome	or	environmental	7753959	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175207	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_89	
SRR15884402	AMPLICON	yControl_88	407	China	Illumina	NovaSeq	intestinal	fecal	24057998	PRJNA763023	SAMN21421137	Metagenome	or	environmental	8172958	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175206	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_88	
SRR15884403	AMPLICON	oControl_152	407	China	Illumina	NovaSeq	intestinal	fecal	21758134	PRJNA763023	SAMN21420624	Metagenome	or	environmental	7850638	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175205	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	oControl_152	
SRR15884404	AMPLICON	yControl_87	405	China	Illumina	NovaSeq	intestinal	fecal	23838937	PRJNA763023	SAMN21421136	Metagenome	or	environmental	8721239	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175204	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_87	
SRR15884405	AMPLICON	yControl_86	417	China	Illumina	NovaSeq	intestinal	fecal	31405976	PRJNA763023	SAMN21421135	Metagenome	or	environmental	11205643	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175203	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_86	
SRR15884406	AMPLICON	yControl_85	410	China	Illumina	NovaSeq	intestinal	fecal	27308006	PRJNA763023	SAMN21421134	Metagenome	or	environmental	9129203	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175202	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_85	
SRR15884407	AMPLICON	yControl_84	407	China	Illumina	NovaSeq	intestinal	fecal	25358483	PRJNA763023	SAMN21421133	Metagenome	or	environmental	7844294	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175201	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_84	
SRR15884408	AMPLICON	yControl_83	406	China	Illumina	NovaSeq	intestinal	fecal	13662686	PRJNA763023	SAMN21421132	Metagenome	or	environmental	7619828	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175200	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_83	
SRR15884409	AMPLICON	yControl_82	400	China	Illumina	NovaSeq	intestinal	fecal	12034860	PRJNA763023	SAMN21421131	Metagenome	or	environmental	6639861	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175199	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_82	
SRR15884410	AMPLICON	yControl_81	403	China	Illumina	NovaSeq	intestinal	fecal	9776054	PRJNA763023	SAMN21421130	Metagenome	or	environmental	5426353	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175198	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_81	
SRR15884411	AMPLICON	yControl_80	414	China	Illumina	NovaSeq	intestinal	fecal	9894024	PRJNA763023	SAMN21421129	Metagenome	or	environmental	5432108	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175197	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_80	
SRR15884412	AMPLICON	yControl_7	410	China	Illumina	NovaSeq	intestinal	fecal	10123033	PRJNA763023	SAMN21421128	Metagenome	or	environmental	5231861	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175196	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_7	
SRR15884413	AMPLICON	yControl_79	404	China	Illumina	NovaSeq	intestinal	fecal	15866980	PRJNA763023	SAMN21421127	Metagenome	or	environmental	8123337	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175195	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_79	
SRR15884414	AMPLICON	oControl_151	409	China	Illumina	NovaSeq	intestinal	fecal	24262874	PRJNA763023	SAMN21420623	Metagenome	or	environmental	8787107	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175194	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	oControl_151	
SRR15884415	AMPLICON	yControl_78	396	China	Illumina	NovaSeq	intestinal	fecal	11230194	PRJNA763023	SAMN21421126	Metagenome	or	environmental	6063307	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175193	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_78	
SRR15884416	AMPLICON	yControl_77	399	China	Illumina	NovaSeq	intestinal	fecal	10144438	PRJNA763023	SAMN21421125	Metagenome	or	environmental	5357618	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175192	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_77	
SRR15884417	AMPLICON	yControl_76	403	China	Illumina	NovaSeq	intestinal	fecal	9849122	PRJNA763023	SAMN21421124	Metagenome	or	environmental	5465306	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175191	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_76	
SRR15884418	AMPLICON	yControl_75	397	China	Illumina	NovaSeq	intestinal	fecal	14483181	PRJNA763023	SAMN21421123	Metagenome	or	environmental	6780170	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175190	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_75	
SRR15884419	AMPLICON	yControl_74	404	China	Illumina	NovaSeq	intestinal	fecal	16021958	PRJNA763023	SAMN21421122	Metagenome	or	environmental	8173565	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175189	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_74	
SRR15884420	AMPLICON	yControl_73	397	China	Illumina	NovaSeq	intestinal	fecal	12229503	PRJNA763023	SAMN21421121	Metagenome	or	environmental	6892390	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175188	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_73	
SRR15884421	AMPLICON	yControl_72	397	China	Illumina	NovaSeq	intestinal	fecal	11482306	PRJNA763023	SAMN21421120	Metagenome	or	environmental	5584930	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175187	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_72	
SRR15884422	AMPLICON	yControl_71	401	China	Illumina	NovaSeq	intestinal	fecal	12167920	PRJNA763023	SAMN21421119	Metagenome	or	environmental	6293871	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175186	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_71	
SRR15884423	AMPLICON	yControl_70	402	China	Illumina	NovaSeq	intestinal	fecal	22503635	PRJNA763023	SAMN21421118	Metagenome	or	environmental	10745065	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175185	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_70	
SRR15884424	AMPLICON	yControl_6	399	China	Illumina	NovaSeq	intestinal	fecal	15696821	PRJNA763023	SAMN21421117	Metagenome	or	environmental	7813197	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175184	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_6	
SRR15884425	AMPLICON	oControl_150	411	China	Illumina	NovaSeq	intestinal	fecal	21306638	PRJNA763023	SAMN21420622	Metagenome	or	environmental	7540394	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175183	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	oControl_150	
SRR15884426	AMPLICON	yControl_69	398	China	Illumina	NovaSeq	intestinal	fecal	5181493	PRJNA763023	SAMN21421116	Metagenome	or	environmental	2591861	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175182	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_69	
SRR15884427	AMPLICON	yControl_68	398	China	Illumina	NovaSeq	intestinal	fecal	18869776	PRJNA763023	SAMN21421115	Metagenome	or	environmental	8815009	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175181	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_68	
SRR15884428	AMPLICON	yControl_67	403	China	Illumina	NovaSeq	intestinal	fecal	15889147	PRJNA763023	SAMN21421114	Metagenome	or	environmental	7969199	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175180	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_67	
SRR15884429	AMPLICON	yControl_66	401	China	Illumina	NovaSeq	intestinal	fecal	12225610	PRJNA763023	SAMN21421113	Metagenome	or	environmental	6083182	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175179	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_66	
SRR15884430	AMPLICON	yControl_65	398	China	Illumina	NovaSeq	intestinal	fecal	6657939	PRJNA763023	SAMN21421112	Metagenome	or	environmental	3838883	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175178	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_65	
SRR15884431	AMPLICON	yControl_64	409	China	Illumina	NovaSeq	intestinal	fecal	9034567	PRJNA763023	SAMN21421111	Metagenome	or	environmental	4746995	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175177	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_64	
SRR15884432	AMPLICON	yControl_63	405	China	Illumina	NovaSeq	intestinal	fecal	10805690	PRJNA763023	SAMN21421110	Metagenome	or	environmental	5559766	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175176	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_63	
SRR15884433	AMPLICON	yControl_62	397	China	Illumina	NovaSeq	intestinal	fecal	11076522	PRJNA763023	SAMN21421109	Metagenome	or	environmental	5394835	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175175	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_62	
SRR15884434	AMPLICON	yControl_61	417	China	Illumina	NovaSeq	intestinal	fecal	8884859	PRJNA763023	SAMN21421108	Metagenome	or	environmental	4677871	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175174	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_61	
SRR15884435	AMPLICON	yControl_60	397	China	Illumina	NovaSeq	intestinal	fecal	8393180	PRJNA763023	SAMN21421107	Metagenome	or	environmental	4150227	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175173	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_60	
SRR15884436	AMPLICON	oControl_14	408	China	Illumina	NovaSeq	intestinal	fecal	19109482	PRJNA763023	SAMN21420621	Metagenome	or	environmental	9651742	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175172	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	oControl_14	
SRR15884437	AMPLICON	yControl_5	404	China	Illumina	NovaSeq	intestinal	fecal	14435073	PRJNA763023	SAMN21421106	Metagenome	or	environmental	7344757	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175171	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_5	
SRR15884438	AMPLICON	yControl_59	400	China	Illumina	NovaSeq	intestinal	fecal	9963828	PRJNA763023	SAMN21421105	Metagenome	or	environmental	4703863	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175170	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_59	
SRR15884439	AMPLICON	yControl_58	397	China	Illumina	NovaSeq	intestinal	fecal	5653164	PRJNA763023	SAMN21421104	Metagenome	or	environmental	3223355	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175169	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	yControl_58	
